goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2493596 ns/op	   3620520 Bytes	        -1.000 Load	     50000 N-runs	 1623576 B/op	    1856 allocs/op
BenchmarkU64RandomFullWithReserveInserts/flat-200000-8                 	       2	   3742682 ns/op	  10329424 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/std-400000-8                  	       2	  18801355 ns/op	  14882728 Bytes	        -1.000 Load	    400000 N-runs	 1309488 B/op	    6630 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robin-400000-8                	       2	  15359303 ns/op	  28704336 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robinLowLoad-400000-8         	       2	  15352884 ns/op	  28704400 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/unordered-400000-8            	       2	  29844876 ns/op	  17332912 Bytes	         0.7629 Load	    400000 N-runs	 9600000 B/op	  400000 allocs/op
BenchmarkU64RandomFullWithReserveInserts/swiss-400000-8                	       2	   9363231 ns/op	  19087280 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/generic-400000-8              	       2	  21192772 ns/op	  41287448 Bytes	        -1.000 Load	    400000 N-runs	25165824 B/op	       1 allocs/op
BenchmarkU64RandomFullWithReserveInserts/flat-400000-8                 	       2	  11129422 ns/op	  20316112 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/std-600000-8                  	       2	  34270464 ns/op	  25376296 Bytes	        -1.000 Load	    600000 N-runs	  185616 B/op	      18 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robin-600000-8                	       2	  24526877 ns/op	  55468560 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robinLowLoad-600000-8         	       2	  24938798 ns/op	  55468624 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/unordered-600000-8            	       2	  53892102 ns/op	  27925520 Bytes	         0.5722 Load	    600000 N-runs	14400000 B/op	  600000 allocs/op
BenchmarkU64RandomFullWithReserveInserts/swiss-600000-8                	       2	  16846901 ns/op	  28467984 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/generic-600000-8              	       2	  37434738 ns/op	  80634488 Bytes	        -1.000 Load	    600000 N-runs	50331648 B/op	       1 allocs/op
BenchmarkU64RandomFullWithReserveInserts/flat-600000-8                 	       2	  17978568 ns/op	  38691824 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/std-800000-8                  	       2	  50234590 ns/op	  29356488 Bytes	        -1.000 Load	    800000 N-runs	 2559752 B/op	   13209 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robin-800000-8                	       2	  34253173 ns/op	  57074832 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robinLowLoad-800000-8         	       2	  34329732 ns/op	  57074896 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/unordered-800000-8            	       2	  79881626 ns/op	  34331792 Bytes	         0.7629 Load	    800000 N-runs	19200000 B/op	  800000 allocs/op
BenchmarkU64RandomFullWithReserveInserts/swiss-800000-8                	       2	  23843467 ns/op	  37840368 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/generic-800000-8              	       2	  45339748 ns/op	  82240856 Bytes	        -1.000 Load	    800000 N-runs	50331648 B/op	       1 allocs/op
BenchmarkU64RandomFullWithReserveInserts/flat-800000-8                 	       2	  24609875 ns/op	  40298000 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/std-1000000-8                 	       2	  61539166 ns/op	  48577400 Bytes	        -1.000 Load	   1000000 N-runs	  128272 B/op	      17 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robin-1000000-8               	       2	  44830860 ns/op	  58672992 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robinLowLoad-1000000-8        	       2	  45038266 ns/op	  58673232 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/unordered-1000000-8           	       2	 126190660 ns/op	  40730224 Bytes	         0.9537 Load	   1000000 N-runs	24000000 B/op	 1000000 allocs/op
BenchmarkU64RandomFullWithReserveInserts/swiss-1000000-8               	       2	  29929950 ns/op	  47221200 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/generic-1000000-8             	       2	  54829018 ns/op	  83839288 Bytes	        -1.000 Load	   1000000 N-runs	50331648 B/op	       1 allocs/op
BenchmarkU64RandomFullWithReserveInserts/flat-1000000-8                	       2	  33237969 ns/op	  41896432 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/std-1200000-8                 	       2	  76670643 ns/op	  50405032 Bytes	        -1.000 Load	   1200000 N-runs	  357648 B/op	      20 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robin-1200000-8               	       2	  52132892 ns/op	 110602896 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robinLowLoad-1200000-8        	       2	  52555992 ns/op	 110602960 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/unordered-1200000-8           	       2	 126587754 ns/op	  55516816 Bytes	         0.5722 Load	   1200000 N-runs	28800000 B/op	 1200000 allocs/op
BenchmarkU64RandomFullWithReserveInserts/swiss-1200000-8               	       2	  38610237 ns/op	  56585104 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/generic-1200000-8             	       2	  76329144 ns/op	 160934648 Bytes	        -1.000 Load	   1200000 N-runs	100663296 B/op	       1 allocs/op
BenchmarkU64RandomFullWithReserveInserts/flat-1200000-8                	       2	  37571008 ns/op	  77048752 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/std-1400000-8                 	       2	  95498582 ns/op	  53669976 Bytes	        -1.000 Load	   1400000 N-runs	 2023856 B/op	    7953 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robin-1400000-8               	       2	  62731610 ns/op	 112208976 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robinLowLoad-1400000-8        	       2	  61851159 ns/op	 112209136 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/unordered-1400000-8           	       2	 149382844 ns/op	  61923088 Bytes	         0.6676 Load	   1400000 N-runs	33600000 B/op	 1400000 allocs/op
BenchmarkU64RandomFullWithReserveInserts/swiss-1400000-8               	       2	  49138222 ns/op	  65957392 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/generic-1400000-8             	       2	  81875013 ns/op	 162540920 Bytes	        -1.000 Load	   1400000 N-runs	100663296 B/op	       1 allocs/op
BenchmarkU64RandomFullWithReserveInserts/flat-1400000-8                	       2	  45164802 ns/op	  78655024 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/std-1600000-8                 	       2	 115635715 ns/op	  58609352 Bytes	        -1.000 Load	   1600000 N-runs	 5351904 B/op	   26686 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robin-1600000-8               	       2	  69538602 ns/op	 113807328 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robinLowLoad-1600000-8        	       2	  70425418 ns/op	 113807488 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/unordered-1600000-8           	       2	 181920764 ns/op	  68321536 Bytes	         0.7629 Load	   1600000 N-runs	38400096 B/op	 1600001 allocs/op
BenchmarkU64RandomFullWithReserveInserts/swiss-1600000-8               	       2	  53263394 ns/op	  75338240 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/generic-1600000-8             	       2	  91716133 ns/op	 164139368 Bytes	        -1.000 Load	   1600000 N-runs	100663296 B/op	       1 allocs/op
BenchmarkU64RandomFullWithReserveInserts/flat-1600000-8                	       2	  55827236 ns/op	  80253472 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/std-1800000-8                 	       2	 118733141 ns/op	  95086296 Bytes	        -1.000 Load	   1800000 N-runs	  128272 B/op	      17 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robin-1800000-8               	       2	  87207523 ns/op	 115405600 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robinLowLoad-1800000-8        	       2	  86068664 ns/op	 115405664 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/unordered-1800000-8           	       2	 236700668 ns/op	  74719616 Bytes	         0.8583 Load	   1800000 N-runs	43200000 B/op	 1800000 allocs/op
BenchmarkU64RandomFullWithReserveInserts/swiss-1800000-8               	       2	  68198766 ns/op	  84702432 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/generic-1800000-8             	       2	 104109925 ns/op	 165737544 Bytes	        -1.000 Load	   1800000 N-runs	100663296 B/op	       1 allocs/op
BenchmarkU64RandomFullWithReserveInserts/flat-1800000-8                	       2	  63453476 ns/op	  81851648 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/std-2000000-8                 	       2	 130760530 ns/op	  96823832 Bytes	        -1.000 Load	   2000000 N-runs	  259344 B/op	      19 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robin-2000000-8               	       2	 101517142 ns/op	 117011968 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robinLowLoad-2000000-8        	       2	  97500314 ns/op	 117012032 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/unordered-2000000-8           	       2	 280958509 ns/op	  81125888 Bytes	         0.9537 Load	   2000000 N-runs	48000000 B/op	 2000000 allocs/op
BenchmarkU64RandomFullWithReserveInserts/swiss-2000000-8               	       2	  83865131 ns/op	  94091008 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/generic-2000000-8             	       2	 114885088 ns/op	 167343992 Bytes	        -1.000 Load	   2000000 N-runs	100663344 B/op	       1 allocs/op
BenchmarkU64RandomFullWithReserveInserts/flat-2000000-8                	       2	  73698303 ns/op	  83458096 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/std-2200000-8                 	       2	 140987226 ns/op	  98651368 Bytes	        -1.000 Load	   2200000 N-runs	  488720 B/op	      21 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robin-2200000-8               	       2	  92067192 ns/op	 219273424 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robinLowLoad-2200000-8        	       2	  93008240 ns/op	 219273488 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/unordered-2200000-8           	       2	 250842950 ns/op	 104301264 Bytes	         0.5245 Load	   2200000 N-runs	52800000 B/op	 2200000 allocs/op
BenchmarkU64RandomFullWithReserveInserts/swiss-2200000-8               	       2	  85129497 ns/op	 103438800 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/generic-2200000-8             	       2	 134065150 ns/op	 319936824 Bytes	        -1.000 Load	   2200000 N-runs	201326592 B/op	       1 allocs/op
BenchmarkU64RandomFullWithReserveInserts/flat-2200000-8                	       2	  68085064 ns/op	 152164848 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/std-2400000-8                 	       2	 159563977 ns/op	 100642472 Bytes	        -1.000 Load	   2400000 N-runs	  881936 B/op	      23 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robin-2400000-8               	       2	 100855350 ns/op	 220871312 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robinLowLoad-2400000-8        	       2	 101778334 ns/op	 220871472 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/unordered-2400000-8           	       2	 279025608 ns/op	 110699344 Bytes	         0.5722 Load	   2400000 N-runs	57600000 B/op	 2400000 allocs/op
BenchmarkU64RandomFullWithReserveInserts/swiss-2400000-8               	       2	  91656176 ns/op	 112819280 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/generic-2400000-8             	       2	 142692030 ns/op	 321534904 Bytes	        -1.000 Load	   2400000 N-runs	201326592 B/op	       1 allocs/op
BenchmarkU64RandomFullWithReserveInserts/flat-2400000-8                	       2	  74482469 ns/op	 153763024 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/std-2600000-8                 	       2	 175392394 ns/op	 102791752 Bytes	        -1.000 Load	   2600000 N-runs	 1415920 B/op	    1798 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robin-2600000-8               	       2	 107368676 ns/op	 222477680 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robinLowLoad-2600000-8        	       2	 117857363 ns/op	 222477744 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/unordered-2600000-8           	       2	 306236045 ns/op	 117105520 Bytes	         0.6199 Load	   2600000 N-runs	62400000 B/op	 2600000 allocs/op
BenchmarkU64RandomFullWithReserveInserts/swiss-2600000-8               	       2	 104215502 ns/op	 122191472 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/generic-2600000-8             	       2	 150738566 ns/op	 323141080 Bytes	        -1.000 Load	   2600000 N-runs	201326592 B/op	       1 allocs/op
BenchmarkU64RandomFullWithReserveInserts/flat-2600000-8                	       2	  81635046 ns/op	 155369104 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/std-2800000-8                 	       2	 198112318 ns/op	 107181400 Bytes	        -1.000 Load	   2800000 N-runs	 4216536 B/op	   15730 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robin-2800000-8               	       2	 119257008 ns/op	 224075744 Bytes	         0.3338 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robinLowLoad-2800000-8        	       2	 119701547 ns/op	 224075904 Bytes	         0.3338 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/unordered-2800000-8           	       2	 338017534 ns/op	 123503680 Bytes	         0.6676 Load	   2800000 N-runs	67200000 B/op	 2800000 allocs/op
BenchmarkU64RandomFullWithReserveInserts/swiss-2800000-8               	       2	 111238542 ns/op	  77152456 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/generic-2800000-8             	       2	 158939922 ns/op	 324739336 Bytes	        -1.000 Load	   2800000 N-runs	201326592 B/op	       1 allocs/op
BenchmarkU64RandomFullWithReserveInserts/flat-2800000-8                	       2	  92057270 ns/op	 156967360 Bytes	         0.3338 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/std-3000000-8                 	       2	 220763768 ns/op	 111836984 Bytes	        -1.000 Load	   3000000 N-runs	 7277392 B/op	   33119 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robin-3000000-8               	       2	 127875276 ns/op	 225673824 Bytes	         0.3576 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/robinLowLoad-3000000-8        	       2	 129446038 ns/op	 225673888 Bytes	         0.3576 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/unordered-3000000-8           	       2	 375401318 ns/op	 129901664 Bytes	         0.7153 Load	   3000000 N-runs	72000000 B/op	 3000000 allocs/op
BenchmarkU64RandomFullWithReserveInserts/swiss-3000000-8               	       2	 124629734 ns/op	  82641544 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullWithReserveInserts/generic-3000000-8             	       2	 175019600 ns/op	 326337224 Bytes	        -1.000 Load	   3000000 N-runs	201326592 B/op	       1 allocs/op
BenchmarkU64RandomFullWithReserveInserts/flat-3000000-8                	       2	  96811512 ns/op	 158565248 Bytes	         0.3576 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/std-50000-8                              	       2	   1785982 ns/op	   2158136 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robin-50000-8                            	       2	    551372 ns/op	   3892208 Bytes	         0 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robinLowLoad-50000-8                     	       2	    589722 ns/op	   3892272 Bytes	         0 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/unordered-50000-8                        	       2	    675136 ns/op	   2470752 Bytes	         0 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/swiss-50000-8                            	       2	   1137390 ns/op	   2697848 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/generic-50000-8                          	       2	   2425212 ns/op	   8610840 Bytes	        -1.000 Load	     50000 N-runs	 3145632 B/op	      15 allocs/op
BenchmarkU64RandomFullDeletes/flat-50000-8                             	       2	    820340 ns/op	   2844032 Bytes	         0 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/std-100000-8                             	       2	   3822685 ns/op	   3983736 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robin-100000-8                           	       2	   1470392 ns/op	   7439968 Bytes	         0 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robinLowLoad-100000-8                    	       2	   1470868 ns/op	   7440144 Bytes	         0 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/unordered-100000-8                       	       2	   1410926 ns/op	   4597184 Bytes	         0 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/swiss-100000-8                           	       2	   2234386 ns/op	   3098312 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/generic-100000-8                         	       2	   6087448 ns/op	  16877208 Bytes	        -1.000 Load	    100000 N-runs	 6291360 B/op	      16 allocs/op
BenchmarkU64RandomFullDeletes/flat-100000-8                            	       2	   1757011 ns/op	   5343136 Bytes	         0 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/std-200000-8                             	       2	   8340766 ns/op	   7624424 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robin-200000-8                           	       2	   5376780 ns/op	  14534784 Bytes	         0 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robinLowLoad-200000-8                    	       2	   5395066 ns/op	  14534864 Bytes	         0 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/unordered-200000-8                       	       2	   4916785 ns/op	   8849024 Bytes	         0 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/swiss-200000-8                           	       2	   5956872 ns/op	   9734496 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/generic-200000-8                         	       2	  13046698 ns/op	  33409112 Bytes	        -1.000 Load	    200000 N-runs	12582816 B/op	      17 allocs/op
BenchmarkU64RandomFullDeletes/flat-200000-8                            	       2	   5530540 ns/op	  10340704 Bytes	         0 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/std-400000-8                             	       2	  21797354 ns/op	  14886168 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robin-400000-8                           	       2	  13010531 ns/op	  28715680 Bytes	         0 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robinLowLoad-400000-8                    	       2	  13102590 ns/op	  28715760 Bytes	         0 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/unordered-400000-8                       	       2	  16854758 ns/op	  17344160 Bytes	         0 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/swiss-400000-8                           	       2	  15118312 ns/op	  19098496 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/generic-400000-8                         	       2	  32216708 ns/op	  66464376 Bytes	        -1.000 Load	    400000 N-runs	25165728 B/op	      18 allocs/op
BenchmarkU64RandomFullDeletes/flat-400000-8                            	       2	  14984719 ns/op	  20327296 Bytes	         0 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/std-600000-8                             	       2	  36405984 ns/op	  25387048 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robin-600000-8                           	       2	  20539596 ns/op	  55479392 Bytes	         0 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robinLowLoad-600000-8                    	       2	  20189768 ns/op	  55479472 Bytes	         0 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/unordered-600000-8                       	       2	  30114696 ns/op	  27936448 Bytes	         0 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/swiss-600000-8                           	       2	  27639957 ns/op	  28478880 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/generic-600000-8                         	       2	  50793096 ns/op	 130977016 Bytes	        -1.000 Load	    600000 N-runs	50331552 B/op	      19 allocs/op
BenchmarkU64RandomFullDeletes/flat-600000-8                            	       2	  21883696 ns/op	  38702768 Bytes	         0 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/std-800000-8                             	       2	  54455757 ns/op	  29382968 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robin-800000-8                           	       2	  28357381 ns/op	  57085744 Bytes	         0 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robinLowLoad-800000-8                    	       2	  28338536 ns/op	  57085824 Bytes	         0 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/unordered-800000-8                       	       2	  43844190 ns/op	  34342800 Bytes	         0 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/swiss-800000-8                           	       2	  43916411 ns/op	  37851248 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/generic-800000-8                         	       2	  65377620 ns/op	 132583272 Bytes	        -1.000 Load	    800000 N-runs	50331552 B/op	      19 allocs/op
BenchmarkU64RandomFullDeletes/flat-800000-8                            	       2	  33789903 ns/op	  40308944 Bytes	         0 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/std-1000000-8                            	       2	  65757158 ns/op	  48588328 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robin-1000000-8                          	       2	  37199154 ns/op	  58683904 Bytes	         0 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robinLowLoad-1000000-8                   	       2	  37060340 ns/op	  58683984 Bytes	         0 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/unordered-1000000-8                      	       2	  57841416 ns/op	  40740864 Bytes	         0 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/swiss-1000000-8                          	       2	  56960446 ns/op	  47231808 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/generic-1000000-8                        	       2	  85329055 ns/op	 134181624 Bytes	        -1.000 Load	   1000000 N-runs	50331552 B/op	      19 allocs/op
BenchmarkU64RandomFullDeletes/flat-1000000-8                           	       2	  48843213 ns/op	  41907200 Bytes	         0 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/std-1200000-8                            	       2	  81964066 ns/op	  50415784 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robin-1200000-8                          	       2	  42425480 ns/op	 110613632 Bytes	         0 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/robinLowLoad-1200000-8                   	       2	  43774676 ns/op	 110613712 Bytes	         0 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/unordered-1200000-8                      	       2	  69596271 ns/op	  55527760 Bytes	         0 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/swiss-1200000-8                          	       2	  70747116 ns/op	  56596176 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullDeletes/generic-1200000-8                        	       2	 107272962 ns/op	 261609000 Bytes	        -1.000 Load	   1200000 N-runs	100663200 B/op	      20 allocs/op
BenchmarkU64RandomFullDeletes/flat-1200000-8                           	       2	  46813878 ns/op	  77059888 Bytes	         0 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
