goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2657790 ns/op	   3635560 Bytes	        -1.000 Load	     50000 N-runs	 1630000 B/op	    1870 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/hopscotch-1800000-8          	       2	  75681397 ns/op	 165879528 Bytes	         0.2146 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/hopscotchLowLoad-1800000-8   	       2	  74166058 ns/op	 165879816 Bytes	         0.2146 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/std-2000000-8                	       2	 139361078 ns/op	 143013000 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/robin-2000000-8              	       2	  80323448 ns/op	 192632024 Bytes	         0.2384 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/robinLowLoad-2000000-8       	       2	  80494374 ns/op	 192727736 Bytes	         0.2384 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/unordered-2000000-8          	       2	 131424545 ns/op	  89634904 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/swiss-2000000-8              	       2	 114760136 ns/op	 123423760 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/generic-2000000-8            	       2	  99593358 ns/op	 167464208 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/flat-2000000-8               	       2	  78245229 ns/op	 117132760 Bytes	         0.2384 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/hopscotch-2000000-8          	       2	  83960688 ns/op	 167481048 Bytes	         0.2384 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/hopscotchLowLoad-2000000-8   	       2	  85423188 ns/op	 167481320 Bytes	         0.2384 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/std-2200000-8                	       2	 157399646 ns/op	 144892040 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/robin-2200000-8              	       2	  88867343 ns/op	 194228408 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/robinLowLoad-2200000-8       	       2	  86221800 ns/op	 371956088 Bytes	         0.1311 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/unordered-2200000-8          	       2	 133907294 ns/op	 121193352 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/swiss-2200000-8              	       2	 125459938 ns/op	 125016592 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/generic-2200000-8            	       2	 101172006 ns/op	 320051904 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/flat-2200000-8               	       2	  85354288 ns/op	 219388904 Bytes	         0.1311 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/hopscotch-2200000-8          	       2	  93467631 ns/op	 169073896 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/hopscotchLowLoad-2200000-8   	       2	  88934576 ns/op	 320069032 Bytes	         0.1311 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/std-2400000-8                	       2	 169748576 ns/op	 146805832 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/robin-2400000-8              	       2	  97431688 ns/op	 195846040 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/robinLowLoad-2400000-8       	       2	  94792946 ns/op	 573309016 Bytes	         0.1431 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/unordered-2400000-8          	       2	 150399827 ns/op	 127592648 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/swiss-2400000-8              	       2	 137562249 ns/op	 126615888 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/generic-2400000-8            	       2	 111687738 ns/op	 321651664 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/flat-2400000-8               	       2	  93250308 ns/op	 220982520 Bytes	         0.1431 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/hopscotch-2400000-8          	       2	 101413182 ns/op	 170667416 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/hopscotchLowLoad-2400000-8   	       2	  96804845 ns/op	 321662648 Bytes	         0.1431 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/std-2600000-8                	       2	 190760010 ns/op	 148977432 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/robin-2600000-8              	       2	 106334580 ns/op	 203714440 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/robinLowLoad-2600000-8       	       2	 104045306 ns/op	 474247720 Bytes	         0.1550 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/unordered-2600000-8          	       2	 162946856 ns/op	 133994568 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/swiss-2600000-8              	       2	 151672149 ns/op	 128217888 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/generic-2600000-8            	       2	 123426660 ns/op	 323253392 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/flat-2600000-8               	       2	 101860254 ns/op	 222590472 Bytes	         0.1550 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/hopscotch-2600000-8          	       2	 111518478 ns/op	 172275368 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/hopscotchLowLoad-2600000-8   	       2	 104278711 ns/op	 323270680 Bytes	         0.1550 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/std-2800000-8                	       2	 209811722 ns/op	 153402440 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/robin-2800000-8              	       2	 114922103 ns/op	 199047496 Bytes	         0.3338 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/robinLowLoad-2800000-8       	       2	 113082980 ns/op	 378329704 Bytes	         0.1669 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/unordered-2800000-8          	       2	 181224428 ns/op	 123616888 Bytes	         0.3338 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/swiss-2800000-8              	       2	 164892912 ns/op	 129817248 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/generic-2800000-8            	       2	 132303488 ns/op	 324852832 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/flat-2800000-8               	       2	 108842292 ns/op	 224189832 Bytes	         0.1669 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/hopscotch-2800000-8          	       2	 122752610 ns/op	 173874824 Bytes	         0.3338 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/hopscotchLowLoad-2800000-8   	       2	 114283532 ns/op	 324870056 Bytes	         0.1669 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/std-3000000-8                	       2	 230481211 ns/op	 158021800 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/robin-3000000-8              	       2	 123315779 ns/op	 202195064 Bytes	         0.3576 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/robinLowLoad-3000000-8       	       2	 120147244 ns/op	 376832504 Bytes	         0.1788 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/unordered-3000000-8          	       2	 197221879 ns/op	 130016264 Bytes	         0.3576 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/swiss-3000000-8              	       2	 178814897 ns/op	 131416624 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/generic-3000000-8            	       2	 142835048 ns/op	 326451840 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/flat-3000000-8               	       2	 116760442 ns/op	 225788936 Bytes	         0.1788 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/hopscotch-3000000-8          	       2	 133762336 ns/op	 175473928 Bytes	         0.3576 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullReadsAfterDeletingHalf/hopscotchLowLoad-3000000-8   	       2	 119330618 ns/op	 326469160 Bytes	         0.1788 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-50000-8                               	       2	    599464 ns/op	   2987128 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-50000-8                             	       2	    296757 ns/op	   3811016 Bytes	         0.7629 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-50000-8                      	       2	    671893 ns/op	   6367464 Bytes	         0.3815 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-50000-8                         	       2	    631970 ns/op	   3106952 Bytes	         0.7629 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-50000-8                             	       2	    208309 ns/op	   3073280 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-50000-8                           	       2	    441666 ns/op	   5581216 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-50000-8                              	       2	    590566 ns/op	   4008440 Bytes	         0.3815 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-50000-8                         	       2	    294058 ns/op	   3238456 Bytes	         0.7626 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-50000-8                  	       2	    652436 ns/op	   5597912 Bytes	         0.3814 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-100000-8                              	       2	   1183324 ns/op	   5535096 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-100000-8                            	       2	    598904 ns/op	   6769832 Bytes	         0.7629 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-100000-8                     	       2	   1329927 ns/op	  13061448 Bytes	         0.3815 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-100000-8                        	       2	   1560980 ns/op	   5237976 Bytes	         0.7629 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-100000-8                            	       2	    418534 ns/op	   4607440 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-100000-8                          	       2	    941640 ns/op	  10702352 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-100000-8                             	       2	   1202595 ns/op	   7556808 Bytes	         0.3815 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-100000-8                        	       2	    589873 ns/op	   6000392 Bytes	         0.7628 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-100000-8                 	       2	   1331126 ns/op	  10719240 Bytes	         0.3814 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-200000-8                              	       2	   2582512 ns/op	  10639736 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-200000-8                            	       2	   1194572 ns/op	  25661880 Bytes	         0.7629 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-200000-8                     	       2	   2663178 ns/op	  24089128 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-200000-8                        	       2	   2961328 ns/op	   8966488 Bytes	         0.7629 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-200000-8                            	       2	    854634 ns/op	   8754112 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-200000-8                          	       2	   1884295 ns/op	  20943872 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-200000-8                             	       2	   2424911 ns/op	  14652504 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-200000-8                        	       2	   1236086 ns/op	  11523320 Bytes	         0.7628 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-200000-8                 	       2	   2622616 ns/op	  20960568 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-400000-8                              	       2	   5154348 ns/op	  20757704 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-400000-8                            	       2	   2506610 ns/op	  25687432 Bytes	         0.7629 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-400000-8                     	       2	   5401661 ns/op	  72873528 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-400000-8                        	       2	   8998588 ns/op	  17461848 Bytes	         0.7629 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-400000-8                            	       2	   1760258 ns/op	  17036880 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-400000-8                          	       2	   3660659 ns/op	  41416432 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-400000-8                             	       2	   4791232 ns/op	  28833800 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-400000-8                        	       2	   2440141 ns/op	  22559160 Bytes	         0.7629 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-400000-8                 	       2	   5335066 ns/op	  41433880 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-600000-8                              	       2	   7827740 ns/op	  37024104 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-600000-8                            	       2	   5859808 ns/op	  49700072 Bytes	         0.5722 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-600000-8                     	       2	   8926796 ns/op	  93347320 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-600000-8                        	       2	  15964428 ns/op	  32249880 Bytes	         0.5722 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-600000-8                            	       2	   3175985 ns/op	  32005840 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-600000-8                          	       2	   6384061 ns/op	  80764784 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-600000-8                             	       2	   8090264 ns/op	  55599320 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-600000-8                        	       2	   5668899 ns/op	  43033048 Bytes	         0.5722 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-600000-8                 	       2	   8690733 ns/op	  80781848 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-800000-8                              	       2	  10141360 ns/op	  41022584 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-800000-8                            	       2	   5056076 ns/op	  54059624 Bytes	         0.7629 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-800000-8                     	       2	  10872398 ns/op	  94954264 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-800000-8                        	       2	  22703306 ns/op	  38656824 Bytes	         0.7629 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-800000-8                            	       2	   3575059 ns/op	  33612592 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-800000-8                          	       2	   7602286 ns/op	  82371536 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-800000-8                             	       2	   9600830 ns/op	  57205896 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-800000-8                        	       2	   4880634 ns/op	  44639432 Bytes	         0.7629 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-800000-8                 	       2	  10560260 ns/op	  82388520 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-1000000-8                             	       2	  13459204 ns/op	  71737240 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-1000000-8                           	       2	  11790810 ns/op	  96559192 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-1000000-8                    	       2	  11707342 ns/op	  96553224 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-1000000-8                       	       2	  30105812 ns/op	  45055944 Bytes	         0.9537 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-1000000-8                           	       2	   5913140 ns/op	  61950352 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-1000000-8                         	       2	   7759167 ns/op	  83970720 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-1000000-8                            	       2	  10486145 ns/op	  58805256 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-1000000-8                       	       2	  11465750 ns/op	  83987736 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-1000000-8                	       2	  11232704 ns/op	  83987896 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-1200000-8                             	       2	  15920032 ns/op	  73552936 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-1200000-8                           	       2	  11797874 ns/op	 104443592 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-1200000-8                    	       2	  17850498 ns/op	 186232704 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-1200000-8                       	       2	  37666137 ns/op	  64037976 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-1200000-8                           	       2	   6404416 ns/op	  63549616 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-1200000-8                         	       2	  12837730 ns/op	 161067456 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-1200000-8                            	       2	  15743583 ns/op	 110736072 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-1200000-8                       	       2	  11303482 ns/op	  85586808 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-1200000-8                	       2	  17650727 ns/op	 161084824 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-1400000-8                             	       2	  18607484 ns/op	  76834136 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-1400000-8                           	       2	  11101968 ns/op	 102905320 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-1400000-8                    	       2	  19707388 ns/op	 187840248 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-1400000-8                       	       2	  43911972 ns/op	  70445720 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-1400000-8                           	       2	   6876622 ns/op	  65157440 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-1400000-8                         	       2	  14226776 ns/op	 162675184 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-1400000-8                            	       2	  17653947 ns/op	 112343704 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-1400000-8                       	       2	  10841809 ns/op	  87194728 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-1400000-8                	       2	  19207440 ns/op	 162692360 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-1600000-8                             	       2	  21563358 ns/op	  81741656 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-1600000-8                           	       2	  10136204 ns/op	 104504952 Bytes	         0.7629 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-1600000-8                    	       2	  21422498 ns/op	 189440072 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-1600000-8                       	       2	  51130042 ns/op	  68456552 Bytes	         0.7629 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-1600000-8                           	       2	   7003854 ns/op	  66756816 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-1600000-8                         	       2	  14653614 ns/op	 164274656 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-1600000-8                            	       2	  19277478 ns/op	 113943176 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotch-1600000-8                       	       2	   9829772 ns/op	  88794104 Bytes	         0.7629 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/hopscotchLowLoad-1600000-8                	       2	  20855329 ns/op	 164291736 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/std-1800000-8                             	       2	  45169562 ns/op	 141247464 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robin-1800000-8                           	       2	  22710189 ns/op	 194185000 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/robinLowLoad-1800000-8                    	       2	  22821132 ns/op	 191825976 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/unordered-1800000-8                       	       2	  61341826 ns/op	  74856120 Bytes	         0.8583 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/swiss-1800000-8                           	       2	   7287232 ns/op	  68356384 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/generic-1800000-8                         	       2	  15211442 ns/op	 165874416 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64RandomFullIteration/flat-1800000-8                            	       2	  20382866 ns/op	 115542936 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
